,Chiral_indice_n,Chiracl_indice_m,Initial_atomic_coordinate_u,Initial_atomic_coordinate_v,Initial_atomic_coordinate_w,Calculated_atomic_coordinate_u,Calculated_atomic_coordiante_v,Calculated_atomic_coordinate_w
9227,11,2,392783,804195,155874,392136,807268,155804
9228,11,2,375227,791122,183085,374067,794091,183031
9229,11,2,473738,855824,200092,473199,859725,200123
9230,11,2,455558,845425,227303,454846,849493,227288
9231,11,2,686179,925727,206894,688539,931435,20684
9232,11,2,669597,924022,234105,671439,929419,234056
9233,11,2,756169,923767,251112,758864,928644,251175
9234,11,2,741346,925565,278323,744837,931719,278393
9235,11,2,890748,844142,257915,894245,846926,257957
9236,11,2,883051,854617,285126,887129,858333,285116
9237,11,2,91638,789527,302132,921871,793565,302201
9238,11,2,911986,802664,329343,91713,807067,329392
9239,11,2,809027,39952,9615,811307,398596,9562
9240,11,2,624773,208878,16418,626089,206005,16419
9241,11,2,526262,144176,33425,526684,140095,33428
9242,11,2,544442,154575,60636,545198,150457,60557
9243,11,2,313821,74273,40228,311075,6742,40247
9244,11,2,330403,75978,67439,328297,69762,67417
9245,11,2,243831,76233,84445,241002,71039,84454
9246,11,2,258654,74435,111656,255381,68296,111582
9247,11,2,109252,155858,91248,106289,153408,91192
9248,11,2,116949,145383,118459,113867,142596,118391
9249,11,2,8362,210473,135466,79163,207527,135487
9250,11,2,88014,197336,162677,83384,193624,162672
9251,11,2,91112,401636,142269,87543,400893,142225
9252,11,2,86252,383978,169479,82438,383041,169396
9253,11,2,122068,482848,186486,119329,483106,186486
9254,11,2,113936,46464,213697,110669,464428,213703
9255,11,2,268056,694345,193289,266295,696069,193239
9256,11,2,252957,677929,2205,250251,679968,220445
9257,11,2,34083,763407,237507,338836,767034,237473
9258,11,2,324052,748815,264718,32229,751822,264683
9259,11,2,555662,89433,244309,556078,89881,244299
9260,11,2,537528,886988,27152,537973,890885,271512
9261,11,2,635533,918292,288527,637459,923752,288539
9262,11,2,618115,914278,315738,619472,918445,315743
9263,11,2,816711,906177,29533,820659,910942,295432
9264,11,2,804195,911412,322541,807914,916376,32263
9265,11,2,865573,873606,339547,869487,87787,339725
9266,11,2,855824,882086,366758,859697,887008,366891
9267,11,2,926655,724234,34635,932573,728006,346455
9268,11,2,925727,739548,373561,931767,743622,373673
9269,11,2,913748,616022,2813,91855,617441,2904
9270,11,2,877932,517152,1982,881662,516931,19927
9271,11,2,886064,53536,4703,889931,535773,47097
9272,11,2,731944,305655,26622,733795,304,26646
9273,11,2,747043,322071,53833,749688,320048,53863
9274,11,2,65917,236593,7084,661085,23261,70882
9275,11,2,675948,251185,98051,677773,247711,98088
9276,11,2,444338,10567,77643,443768,100613,77558
9277,11,2,462472,113012,104854,462213,108668,104739
9278,11,2,364467,81708,12186,36254,75812,121734
9279,11,2,381885,85722,149071,380154,8066,148885
9280,11,2,183289,93823,128663,180027,89605,128603
9281,11,2,195805,88588,155874,192199,83471,155755
9282,11,2,134427,126394,172881,130323,121774,172819
9283,11,2,144176,117914,200092,139825,11198,19998
9284,11,2,73345,275766,179684,67892,272807,179685
9285,11,2,74273,260452,206894,68743,256862,206826
9286,11,2,78806,34933,223901,73855,347374,223869
9287,11,2,76233,332403,251112,71066,329833,251007
9288,11,2,166962,564693,230704,164164,565779,230807
9289,11,2,155858,546606,257915,152557,546975,25801
9290,11,2,224139,644152,274922,221761,64615,275039
9291,11,2,210473,626853,302132,208243,627269,30221
9292,11,2,419474,822754,281724,418885,825936,281769
9293,11,2,401636,810524,308935,400903,812405,308952
9294,11,2,501088,870198,325942,50155,87299,326009
9295,11,2,482848,860781,353153,483313,864952,353184
9296,11,2,710406,926827,332745,713143,932071,332761
9297,11,2,694345,926288,359956,697014,932007,359937
9298,11,2,777518,919619,376962,781685,926393,37706
9299,11,2,763407,922577,404173,767665,930459,404253
9300,11,2,900951,827257,383765,90527,831353,383891
9301,11,2,89433,838667,410976,897861,84302,411028
9302,11,2,921542,768837,427983,926887,773037,427994
9303,11,2,918292,782758,455194,924982,788516,455131
9304,11,2,921194,65067,57235,926899,652997,57184
9305,11,2,923767,667597,84445,929675,670298,84378
9306,11,2,833038,435307,64037,835869,434321,64145
9307,11,2,844142,453394,91248,847291,453107,91288
9308,11,2,775861,355848,108255,778195,354008,108276
9309,11,2,789527,373147,135466,791429,372488,135445
9310,11,2,580526,177246,115058,581165,17297,115142
9311,11,2,598364,189476,142269,598903,186706,142314
9312,11,2,498912,129802,159275,497983,126376,15927
9313,11,2,517152,139219,186486,5162,134539,186453
9314,11,2,289594,73173,166078,286519,67064,165995
9315,11,2,305655,73712,193289,301884,65824,193198
9316,11,2,222482,80381,210296,217121,71613,210297
9317,11,2,236593,77423,237507,232085,68869,23749
9318,11,2,99049,172743,217098,9505,168727,216937
9319,11,2,10567,161333,244309,103002,157661,244117
9320,11,2,78458,231163,261316,73788,227514,261162
9321,11,2,81708,217242,288527,75788,212495,288378
9322,11,2,99801,42845,268119,95548,427243,268103
9323,11,2,93823,410535,29533,89554,408669,295258
9324,11,2,135555,510209,312337,132692,509301,312354
9325,11,2,126394,491967,339547,123193,490797,339563
9326,11,2,291491,718294,319139,289893,719522,319261
9327,11,2,275766,702421,34635,273962,704102,346421
9328,11,2,366532,784385,363357,365694,788039,363382
9329,11,2,34933,770524,390568,34814,774158,390539
9330,11,2,582662,903988,37016,584662,910389,370231
9331,11,2,564693,897731,397371,566622,904768,397443
9332,11,2,661187,922878,414377,66473,931513,41451
9333,11,2,644152,920013,441588,646381,926963,441655
9334,11,2,834395,896936,42118,837948,902288,421328
9335,11,2,822754,90328,448391,826629,908957,448518
9336,11,2,878939,859613,465398,88481,865806,465492
9337,11,2,870198,86911,492609,874723,874073,492661
9338,11,2,926827,716421,499411,93242,720141,499323
9339,11,2,900199,57155,101452,904561,57265,101457
9340,11,2,906177,589465,128663,910346,590967,12867
9341,11,2,864445,489791,14567,867026,490237,145755
9342,11,2,873606,508033,172881,876616,50862,172977
9343,11,2,708509,281706,152473,709956,28006,1525
9344,11,2,724234,297579,179684,725897,295367,179689
9345,11,2,633468,215615,19669,633936,211536,196668
9346,11,2,65067,229476,223901,651411,22542,223898
9347,11,2,417338,96012,203493,414866,88703,203441
9348,11,2,435307,102269,230704,43284,94214,230625
9349,11,2,338813,77122,247711,334989,67736,247691
9350,11,2,355848,79987,274922,353051,72038,274879
9351,11,2,165605,103064,254513,162739,98227,25449
9352,11,2,177246,9672,281724,174031,91886,281702
9353,11,2,121061,140387,298731,116551,135743,298639
9354,11,2,129802,13089,325942,125876,126869,32585
9355,11,2,73415,299497,305534,67232,295722,305477
9356,11,2,73173,283579,332745,6648,279473,332693
9357,11,2,84105,375227,349752,77829,3723,349822
9358,11,2,80381,357899,376962,73221,354753,377015
9359,11,2,184752,591592,356554,182562,591707,35662
9360,11,2,172743,573695,383765,169595,573824,383836
9361,11,2,245575,669597,400772,243374,671612,400832
9362,11,2,231163,652705,427983,227873,654477,428042
9363,11,2,446496,839988,407575,446782,845302,407524
9364,11,2,42845,82865,434786,427504,833298,434692
9365,11,2,528434,883051,451792,52877,887921,451746
9366,11,2,510209,874654,479003,510033,878151,478946
9367,11,2,733768,926172,458595,736295,931359,458708
9368,11,2,718294,926803,485806,720388,931458,485849
9369,11,2,797726,913748,502813,80164,919418,502832
9370,11,2,784385,917853,530024,788253,924084,529994
9371,11,2,909507,809027,509615,91395,8126,509646
9372,11,2,903988,821326,536826,90834,824915,536809
9373,11,2,924972,747043,553833,931478,750863,553833
9374,11,2,922878,761691,581044,929097,765652,580966
9375,11,2,926585,700503,138867,932531,703863,138848
9376,11,2,915895,624773,183085,922092,627184,183098
9377,11,2,919619,642101,210296,927482,645364,210268
9378,11,2,815248,408408,189888,817011,407789,190007
9379,11,2,827257,426305,217098,830189,425836,217178
9380,11,2,754425,330403,234105,756221,328191,23416
9381,11,2,768837,347295,261316,771724,345712,261302
9382,11,2,553504,160012,240908,552557,154172,240877
9383,11,2,57155,17135,268119,571941,166423,268086
9384,11,2,471566,116949,285126,470622,111363,285141
9385,11,2,489791,125346,312337,489603,121672,312316
9386,11,2,266232,73828,291928,263459,68342,291963
9387,11,2,281706,73197,319139,279417,68807,319177
9388,11,2,202274,86252,336146,19855,81502,336229
9389,11,2,215615,82147,363357,211826,76773,36341
9390,11,2,90493,190973,342949,84847,186631,342859
9391,11,2,96012,178674,37016,90209,174189,370065
9392,11,2,75028,252957,387167,67474,248531,387145
9393,11,2,77122,238309,414377,70355,234019,414338
9394,11,2,110133,455558,393969,105745,454329,394043
9395,11,2,103064,437459,42118,98517,436002,421228
9396,11,2,150541,537528,438187,147032,537561,438229
9397,11,2,140387,519326,465398,136113,519178,465408
9398,11,2,315782,741346,44499,313256,745296,44501
9399,11,2,299497,726083,472201,297227,728868,472199
9400,11,2,392783,804195,489207,391791,807137,489259
9401,11,2,375227,791122,516418,373911,793995,516419
9402,11,2,609322,911986,49601,610133,916524,496037
9403,11,2,591592,90684,523221,592476,912334,1
9404,11,2,686179,925727,540228,688925,93258,540247
9405,11,2,669597,924022,567439,671703,930238,567417
9406,11,2,850704,886064,54703,853165,888977,547004
9407,11,2,839988,893491,574241,841821,895853,574188
9408,11,2,890748,844142,591248,893711,846592,591192
9409,11,2,883051,854617,618459,886133,857404,618391
9410,11,2,889867,544442,227303,894807,545593,227284
9411,11,2,896936,562541,254513,901808,564306,254479
9412,11,2,849459,462472,27152,852558,46265,271511
9413,11,2,859613,480674,298731,862522,480955,298715
9414,11,2,684218,258654,278323,686229,255082,278273
9415,11,2,700503,273917,305534,702481,271446,30545
9416,11,2,607217,195805,322541,607991,193237,322502
9417,11,2,624773,208878,349752,625984,207023,349701
9418,11,2,390678,88014,329343,389659,8384,3294
9419,11,2,408408,9316,356554,407551,88706,356545
9420,11,2,313821,74273,373561,311158,68272,373554
9421,11,2,330403,75978,400772,328356,70179,400688
9422,11,2,149296,113936,380364,146397,111209,380444
9423,11,2,160012,106509,407575,157858,104009,407623
9424,11,2,109252,155858,424581,105942,153254,424623
9425,11,2,116949,145383,451792,113467,142207,451761
9426,11,2,75237,324052,431384,69229,321219,431444
9427,11,2,73828,307596,458595,68697,305111,458652
9428,11,2,91112,401636,475602,86955,400497,475728
9429,11,2,86252,383978,502813,8145,382558,502904
9430,11,2,203837,618115,482405,200896,619499,482376
9431,11,2,190973,60048,509615,188693,601404,509562
9432,11,2,268056,694345,526622,266205,696,526646
9433,11,2,252957,677929,553833,250312,679952,553863
9434,11,2,473738,855824,533425,473316,859905,533428
9435,11,2,455558,845425,560636,454802,849543,560557
9436,11,2,555662,89433,577643,556232,899387,577558
9437,11,2,537528,886988,604854,537787,891332,604739
9438,11,2,756169,923767,584445,758998,928961,584454
9439,11,2,741346,925565,611656,744619,931704,611582
9440,11,2,816711,906177,628663,819973,910395,628603
9441,11,2,804195,911412,655874,807801,916529,655755
9442,11,2,91638,789527,635466,920837,792473,635487
9443,11,2,911986,802664,662677,916616,806376,662672
9444,11,2,926655,724234,679684,932108,727193,679685
9445,11,2,925727,739548,706894,931257,743138,706826
9446,11,2,924763,675948,264718,930688,678806,264866
9447,11,2,926172,692404,291928,931517,695262,292054
9448,11,2,908888,598364,308935,912584,599709,309084
9449,11,2,913748,616022,336146,918273,618,336276
9450,11,2,796163,381885,315738,798118,380985,315812
9451,11,2,809027,39952,342949,811092,399305,342986
9452,11,2,731944,305655,359956,733523,304762,360062
9453,11,2,747043,322071,387167,749534,320433,387264
9454,11,2,526262,144176,366758,526609,140931,366766
9455,11,2,544442,154575,393969,544968,150801,393947
9456,11,2,444338,10567,410976,443626,100828,410993
9457,11,2,462472,113012,438187,461495,108049,438187
9458,11,2,243831,76233,417779,240846,70997,417737
9459,11,2,258654,74435,44499,254705,67394,444901
9460,11,2,183289,93823,461996,179574,89121,461929
9461,11,2,195805,88588,489207,191884,83431,489141
9462,11,2,8362,210473,468799,78703,2071,46883
9463,11,2,88014,197336,49601,83155,193425,49597
9464,11,2,73345,275766,513017,67601,27253,513012
9465,11,2,74273,260452,540228,68002,256399,540159
9466,11,2,122068,482848,51982,118338,483069,519927
9467,11,2,113936,46464,54703,110069,464227,547097
9468,11,2,166962,564693,564037,164131,565679,564145
9469,11,2,155858,546606,591248,152709,546893,591288
9470,11,2,34083,763407,57084,338915,76739,570882
9471,11,2,324052,748815,598051,322227,752289,598088
9472,11,2,419474,822754,615058,418835,82703,615142
9473,11,2,401636,810524,642269,401097,813294,642314
9474,11,2,635533,918292,62186,63746,924188,621734
9475,11,2,618115,914278,649071,619846,91934,648885
9476,11,2,710406,926827,666078,713481,932936,665995
9477,11,2,694345,926288,693289,698116,934176,693198
9478,11,2,865573,873606,672881,869677,878226,672819
9479,11,2,855824,882086,700092,860175,88802,69998
9480,11,2,900951,827257,717098,90495,831273,716937
9481,11,2,89433,838667,744309,896998,842339,744117
9482,11,2,877932,517152,353153,881186,517816,35323
9483,11,2,886064,53536,380364,889615,536098,38042
9484,11,2,833038,435307,397371,835972,434798,397475
9485,11,2,844142,453394,424581,847364,453361,424655
9486,11,2,65917,236593,404173,660868,23295,404217
9487,11,2,675948,251185,431384,677371,248175,431391
9488,11,2,580526,177246,448391,580658,173564,448394
9489,11,2,598364,189476,475602,598481,187146,475546
9490,11,2,364467,81708,455194,361568,7428,455187
9491,11,2,381885,85722,482405,379435,79727,482356
9492,11,2,289594,73173,499411,286173,672,499404
9493,11,2,305655,73712,526622,301535,66516,526586
9494,11,2,134427,126394,506214,130158,121936,506225
9495,11,2,144176,117914,533425,139123,112155,533432
9496,11,2,99049,172743,550432,93928,168344,550426
9497,11,2,10567,161333,577643,101058,156953,57761
9498,11,2,78806,34933,557235,73101,347003,557184
9499,11,2,76233,332403,584445,70326,329702,584378
9500,11,2,99801,42845,601452,95439,42735,601456
9501,11,2,93823,410535,628663,89654,409033,62867
9502,11,2,224139,644152,608255,221805,645992,608276
9503,11,2,210473,626853,635466,208571,627512,635445
9504,11,2,291491,718294,652473,290044,71994,6525
9505,11,2,275766,702421,679684,274103,704633,679689
9506,11,2,501088,870198,659275,502017,873624,65927
9507,11,2,482848,860781,686486,4838,865461,686453
9508,11,2,582662,903988,703493,585134,911297,703441
9509,11,2,564693,897731,730704,56716,905786,730625
9510,11,2,777518,919619,710296,782879,928387,710297
9511,11,2,763407,922577,737507,767915,931131,73749
9512,11,2,834395,896936,754513,837261,901773,75449
9513,11,2,822754,90328,781724,825969,908114,781702
9514,11,2,921542,768837,761316,926212,772486,761162
9515,11,2,918292,782758,788527,924212,787505,788378
9516,11,2,926827,716421,832745,93352,720527,832693
9517,11,2,921194,65067,390568,926547,652997,390697
9518,11,2,923767,667597,417779,929256,670418,417885
9519,11,2,900199,57155,434786,904544,572822,434913
9520,11,2,906177,589465,461996,910328,591425,462044
9521,11,2,775861,355848,441588,777936,354293,441656
9522,11,2,789527,373147,468799,791072,372812,46885
9523,11,2,708509,281706,485806,70941,280246,485864
9524,11,2,724234,297579,513017,7249,295446,51306
9525,11,2,498912,129802,492609,4977,125843,492523
9526,11,2,517152,139219,51982,515533,133935,5197
9527,11,2,417338,96012,536826,414347,88947,536744
9528,11,2,435307,102269,564037,432274,94912,563964
9529,11,2,222482,80381,543629,216727,72232,543632
9530,11,2,236593,77423,57084,231179,68966,570798
9531,11,2,165605,103064,587847,161056,97571,587818
9532,11,2,177246,9672,615058,172965,91437,615029
9533,11,2,78458,231163,594649,72781,227352,594629
9534,11,2,81708,217242,62186,7532,212562,6218
9535,11,2,73415,299497,638867,6747,296137,638848
9536,11,2,73173,283579,666078,67189,280179,66603
9537,11,2,135555,510209,64567,132974,509763,645755
9538,11,2,126394,491967,672881,123384,49138,672977
9539,11,2,184752,591592,689888,182989,592211,690007
9540,11,2,172743,573695,717098,169811,574164,717178
9541,11,2,366532,784385,69669,366064,788464,696668
9542,11,2,34933,770524,723901,348589,77458,723898
9543,11,2,446496,839988,740908,447443,845828,740877
9544,11,2,42845,82865,768119,428059,833577,768086
9545,11,2,661187,922878,747711,665011,932264,747691
9546,11,2,644152,920013,774922,646949,927962,774879
9547,11,2,733768,926172,791928,736541,931658,791963
9548,11,2,718294,926803,819139,720583,931193,819177
9549,11,2,878939,859613,798731,883449,864257,798639
9550,11,2,870198,86911,825942,874124,873131,82585
9551,11,2,909507,809027,842949,915153,813369,842859
9552,11,2,903988,821326,87016,909791,825811,870065
9553,11,2,926585,700503,472201,932618,704506,472129
9554,11,2,864445,489791,479003,866855,490602,479097
9555,11,2,873606,508033,506214,876261,508802,506234
9556,11,2,815248,408408,523221,816692,407776,523223
9557,11,2,827257,426305,550432,830105,425871,550354
9558,11,2,633468,215615,530024,633024,211337,530011
9559,11,2,65067,229476,557235,6509,225419,557168
9560,11,2,553504,160012,574241,551959,154665,574146
9561,11,2,57155,17135,601452,571641,166766,601262
